date,T2M,RH2M,THI
1985-06-02,12.07,66.89,12.51251515
1985-06-03,11.66,61.93,12.2546534
1985-06-04,9.9,75.78,10.512766000000001
1985-06-05,10.38,75.95,10.924973000000001
1985-06-06,14.7,49.69,14.644658999999999
1985-06-07,13.81,63.62,13.948062100000001
1985-06-08,13.42,59.86,13.6584316
1985-06-09,12.76,68.11,13.0651873
1985-06-10,15.03,70.14,14.9429581
1985-06-11,16.2,84.34,16.053579
1985-06-12,13.54,91.76,13.5835072
1985-06-13,14.83,76.57,14.78747455
1985-06-14,15.92,70.77,15.6917137
1985-06-15,16.19,77.88,15.984394600000002
1985-06-16,14.53,71.65,14.52532225
1985-06-17,15.95,70.43,15.714179249999999
1985-06-18,17.38,68.51,16.8811984
1985-06-19,11.3,65.48,11.907552
1985-06-20,6.51,83.98,7.2139989
1985-06-21,9.83,74.21,10.49241615
1985-06-22,13.74,71.08,13.8608856
1985-06-23,12.49,75.24,12.7637218
1985-06-24,15.5,77.92,15.37856
1985-06-25,21.97,63.76,20.481079599999997
1985-06-26,16.3,62.44,15.928156
1985-06-27,16.3,59.27,15.896773000000001
1985-06-28,18.94,57.19,17.894579800000002
1985-06-29,16.75,64.69,16.31303875
1985-06-30,18.22,76.75,17.744304999999997
1985-07-01,21.79,66.58,20.450025099999998
1985-07-02,25.12,58.17,22.6767097
1985-07-03,15.95,53.68,15.580598
1985-07-04,11.42,52.37,12.2268522
1985-07-05,14.17,51.39,14.25822715
1985-07-06,15.34,51.33,15.1151446
1985-07-07,18.77,44.83,17.47433255
1985-07-08,16.23,73.56,15.9784234
1985-07-09,16.5,55.76,16.01336
1985-07-10,18.64,54.89,17.6128453
1985-07-11,18.74,82.56,18.3332992
1985-07-12,20.89,64.95,19.65816775
1985-07-13,17.38,72.3,16.941232
1985-07-14,17.24,57.1,16.593497
1985-07-15,20.59,58.84,19.2113458
1985-07-16,21,58.7,19.523525
1985-07-17,20.57,55.1,19.0710135
1985-07-18,20.29,59.39,18.996774549999998
1985-07-19,19.72,71.21,18.8934391
1985-07-20,16.91,73.54,16.5592727
1985-07-21,18.47,62.64,17.6542444
1985-07-22,15.96,72.6,15.739978
1985-07-23,18.93,59.6,17.945654
1985-07-24,19.24,60.71,18.215709699999998
1985-07-25,17.25,76.14,16.8891175
1985-07-26,14.58,62.07,14.5633108
1985-07-27,13.1,65.73,13.363878999999999
1985-07-28,12.27,59.07,12.77200645
1985-07-29,15.44,61.49,15.2409033
1985-07-30,8.75,85.2,9.21805
1985-07-31,9.53,72.05,10.294013249999999
1985-08-01,11.78,63.66,12.3236464
1985-08-02,14.55,55.33,14.53771575
1985-08-03,17.31,52.78,16.580214899999998
1985-08-04,17.89,55.38,17.0580601
1985-08-05,18.54,50.17,17.4327774
1985-08-06,16.97,62.41,16.45933985
1985-08-07,18.63,57.31,17.66029665
1985-08-08,20.67,47.61,18.89214535
1985-08-09,19.6,55.21,18.3436405
1985-08-10,11.87,61.38,12.4286383
1985-08-11,11.1,55.33,11.935329
1985-08-12,12.07,60.33,12.60018955
1985-08-13,14.87,51.66,14.7716281
1985-08-14,16.09,55.14,15.6976993
1985-08-15,17.84,63.22,17.1643514
1985-08-16,16,63.6,15.6997
1985-08-17,15.29,70.16,15.1603452
1985-08-18,18.83,53.16,17.7145054
1985-08-19,19.37,56.32,18.2000312
1985-08-20,19.15,63.37,18.21318775
1985-08-21,12.1,96.28,12.149104
1985-08-22,9.92,95.67,10.0290727
1985-08-23,11.38,77.41,11.767644400000002
