date,T2M,RH2M
1994-07-04,26.62,88.57
1994-07-05,26.77,86.82
1994-07-06,26.75,88.11
1994-07-07,26.84,86.38
1994-07-08,26.68,84.4
1994-07-09,26.42,84.94
1994-07-10,26.22,84.35
1994-07-11,26.75,84.68
1994-07-12,26.82,85.46
1994-07-13,26.9,85.57
1994-07-14,27.17,85.61
1994-07-15,26.82,86.31
1994-07-16,27.07,84.64
1994-07-17,27.08,82.72
1994-07-18,26.82,82.37
1994-07-19,26.81,82.55
1994-07-20,26.51,82.9
1994-07-21,26.57,83.61
1994-07-22,26.81,80.73
1994-07-23,26.71,82.14
1994-07-24,26.85,83.87
1994-07-25,26.52,80.46
1994-07-26,26.52,77.61
1994-07-27,26.45,78.73
1994-07-28,26.25,79.75
1994-07-29,26.11,81.23
1994-07-30,26.41,81.56
1994-07-31,26.85,82.62
1994-08-01,26.72,82.78
1994-08-02,26.91,83
1994-08-03,26.7,85.6
1994-08-04,26.31,84.98
1994-08-05,26.88,82.61
1994-08-06,26.8,84.61
1994-08-07,26.69,86.37
1994-08-08,26.27,86.72
1994-08-09,26.51,86.26
1994-08-10,26.36,84.16
1994-08-11,26.66,84.17
1994-08-12,26.93,84.33
1994-08-13,26.75,81.87
1994-08-14,26.89,82.31
1994-08-15,26.37,85.13
1994-08-16,26.79,82.87
1994-08-17,27.06,83.7
1994-08-18,26.32,85.14
1994-08-19,26.52,83.32
1994-08-20,26.61,79.54
1994-08-21,26.98,81.91
1994-08-22,27.2,83.32
1994-08-23,27.21,83.39
1994-08-24,26.96,84.58
1994-08-25,26.72,83.94
1994-08-26,26.58,80.89
1994-08-27,27.08,79.69
1994-08-28,26.51,82.66
1994-08-29,26.35,83.89
1994-08-30,26.61,84.51
1994-08-31,26.71,83.89
1994-09-01,26.04,85.8
1994-09-02,26.7,80.31
1994-09-03,26.46,81.26
1994-09-04,26.8,82.02
1994-09-05,26.99,82.62
1994-09-06,26.88,84.12
1994-09-07,27.15,82.5
1994-09-08,27.07,83.58
1994-09-09,26.9,83.22
1994-09-10,27.21,82.27
1994-09-11,27.1,81.7
1994-09-12,27.29,79.17
1994-09-13,27.23,78.44
1994-09-14,27.06,81.43
1994-09-15,27.06,84.16
1994-09-16,26.99,85.07
1994-09-17,26.31,87.67
1994-09-18,25.41,84.62
1994-09-19,27.3,78.26
1994-09-20,26.86,82.62
1994-09-21,27.18,83.53
1994-09-22,27.57,82.41
1994-09-23,27.02,82.74
1994-09-24,26.75,84.51
1994-09-25,26.48,82.47
1994-09-26,26.6,80.73
1994-09-27,26.57,80.7
1994-09-28,26.75,80.97
1994-09-29,26.92,80.34
1994-09-30,27.09,81.54
1994-10-01,27.29,79.69
1994-10-02,27.32,79.56
1994-10-03,26.91,79.98
1994-10-04,27.16,80.17
1994-10-05,26.62,83.68
1994-10-06,26.93,81.39
1994-10-07,27.18,80.07
1994-10-08,27.91,75.32
1994-10-09,27.52,78
1994-10-10,27.43,78.33
1994-10-11,27.35,79.05
1994-10-12,26.38,85.29
1994-10-13,26.21,83.61
1994-10-14,27.24,77.56
1994-10-15,27.35,77.36
1994-10-16,27.15,79.56
1994-10-17,26.66,82.05
1994-10-18,27.35,77.85
1994-10-19,27.43,78.32
1994-10-20,26.87,82.81
1994-10-21,27.42,78.35
1994-10-22,27.28,78.17
1994-10-23,27.1,81.96
1994-10-24,27.38,77.84
1994-10-25,27.63,78.96
1994-10-26,27.64,78
1994-10-27,27.44,79.82
1994-10-28,27.12,80.89
1994-10-29,27.09,79.71
1994-10-30,27.27,78.65
1994-10-31,27.27,79.5
1994-11-01,25.67,87.43
1994-11-02,25.72,88.67
1994-11-03,25.93,86.69
1994-11-04,26.19,87.09
1994-11-05,26.22,87.05
1994-11-06,26.36,86.71
1994-11-07,25.98,88.9
1994-11-08,26.29,88.54
1994-11-09,26.28,89.76
1994-11-10,26.14,90.48
1994-11-11,26.18,90.83
1994-11-12,25.93,90.47
1994-11-13,26.54,88.26
1994-11-14,26.48,87.96
1994-11-15,26.36,88.58
1994-11-16,26.01,91.09
1994-11-17,25.87,89.44
1994-11-18,26.05,89.8
1994-11-19,26.74,83.14
1994-11-20,26.68,85.91
1994-11-21,26.38,87.93
1994-11-22,26.24,87.6
1994-11-23,26.21,87
1994-11-24,26.37,88.95
1994-11-25,26.43,88.36
1994-11-26,26.97,87.3
1994-11-27,26.32,90.12
1994-11-28,26.46,88.85
1994-11-29,26.1,88.6
1994-11-30,26.49,85.78
1994-12-01,26.27,88.22
1994-12-02,26.33,88.06
1994-12-03,25.66,91.39
1994-12-04,25.76,88.91
1994-12-05,26.24,86.18
1994-12-06,26.44,88.65
1994-12-07,26.19,90
1994-12-08,26.27,88.8
1994-12-09,26.91,83.14
1994-12-10,26.8,80.4
1994-12-11,26.52,85
1994-12-12,26.67,85.13
1994-12-13,26.32,86.39
1994-12-14,26.33,85.2
1994-12-15,26.33,87.26
1994-12-16,26.67,88.14
1994-12-17,25.57,91.96
1994-12-18,25.41,91.43
1994-12-19,25.6,93.24
1994-12-20,25.55,90.41
1994-12-21,25.96,87.57
1994-12-22,25.84,87.82
1994-12-23,25.76,86.39
1994-12-24,25.85,86.5
1994-12-25,26.36,86.75
1994-12-26,26.5,87.82
1994-12-27,26.38,89.9
1994-12-28,26.14,90.82
1994-12-29,26.11,88.16
1994-12-30,26.29,87.74
1994-12-31,26.24,87.81
1995-01-01,26.34,88.87
1995-01-02,26.08,89.23
1995-01-03,26.3,88.62
1995-01-04,26.24,89.04
1995-01-05,26.14,90.2
1995-01-06,25.62,89.1
1995-01-07,25.44,88.2
1995-01-08,25.46,90.79
1995-01-09,25.92,89.94
1995-01-10,25.84,90.94
1995-01-11,25.63,91.37
1995-01-12,25.6,90.41
1995-01-13,25.78,87.01
1995-01-14,25.31,85.37
1995-01-15,25.86,85.34
1995-01-16,25.97,87.71
1995-01-17,25.56,87.86
1995-01-18,25.87,89.24
1995-01-19,24.98,93.23
1995-01-20,25.18,90.73
1995-01-21,25.3,91.46
1995-01-22,25.76,89.62
1995-01-23,25.41,91.05
1995-01-24,25.72,87.29
1995-01-25,26.67,86.85
1995-01-26,25.93,89.56
1995-01-27,25.96,87.87
1995-01-28,25.83,88.33
1995-01-29,25.83,86.73
1995-01-30,26.04,87.13
1995-01-31,26.03,88.5
1995-02-01,25.79,87.8
1995-02-02,25.63,87.67
1995-02-03,24.99,91.51
1995-02-04,25.08,90.7
1995-02-05,25.43,88.38
1995-02-06,25.16,88.75
1995-02-07,25.38,87.46
1995-02-08,25.44,86.24
1995-02-09,25.76,87.2
1995-02-10,25.9,87.45
1995-02-11,25.98,87.74
1995-02-12,26.05,89.14
1995-02-13,25.48,92.26
1995-02-14,26.23,88.71
1995-02-15,26.17,88.63
1995-02-16,25.71,90.42
1995-02-17,25.32,91
1995-02-18,25.84,88.28
1995-02-19,25.94,88.34
1995-02-20,25.51,90.09
1995-02-21,25.28,90
1995-02-22,25.3,90.91
1995-02-23,25.9,89.16
1995-02-24,25.7,90.24
1995-02-25,25.3,89.35
1995-02-26,25.32,89.84
1995-02-27,26.1,89.18
1995-02-28,25.9,89.91
1995-03-01,25.56,89.54
1995-03-02,25.77,87.53
1995-03-03,26.03,88.22
1995-03-04,25.8,89.52
1995-03-05,25.81,87.44
1995-03-06,25.98,87.03
1995-03-07,26.36,85.04
1995-03-08,25.91,83.49
1995-03-09,26.29,80.83
1995-03-10,26.76,81.75
1995-03-11,26.71,85.51
1995-03-12,26.3,85.52
1995-03-13,26.41,82.06
1995-03-14,26.3,81.78
1995-03-15,27.09,83.38
1995-03-16,27.31,83.83
1995-03-17,27.23,84.02
1995-03-18,26.6,87.08
1995-03-19,26.7,84.06
1995-03-20,26.64,86.65
1995-03-21,27.08,85.75
1995-03-22,26.89,85.89
1995-03-23,27.59,83.19
1995-03-24,27.6,84.15
1995-03-25,27.2,85.51
1995-03-26,27.06,86.54
1995-03-27,26.52,87.15
1995-03-28,27.67,81.59
1995-03-29,27.6,84.33
1995-03-30,27.02,87.25
1995-03-31,27.72,84.32
1995-04-01,26.92,87.25
1995-04-02,27.47,83.62
1995-04-03,27.59,84.02
1995-04-04,26.41,87.78
1995-04-05,27.08,87.19
1995-04-06,26.47,88.47
1995-04-07,26.64,84.81
1995-04-08,27.3,80.67
1995-04-09,27.66,82.84
1995-04-10,27.29,85.41
1995-04-11,27.19,86.57
1995-04-12,27.52,81.27
1995-04-13,28.12,79.9
1995-04-14,27.28,85.73
1995-04-15,27.57,83.04
1995-04-16,28.14,80.97
1995-04-17,27.92,82.7
1995-04-18,27.8,84.19
1995-04-19,27.42,86.49
1995-04-20,27.39,85.73
1995-04-21,27.08,87.38
1995-04-22,27.69,83.38
1995-04-23,28,82.41
1995-04-24,27.18,87.02
1995-04-25,27.57,84.67
1995-04-26,27.23,86.75
1995-04-27,27.62,86.14
1995-04-28,27.14,86.51
1995-04-29,27.74,83.46
1995-04-30,27.55,85.57
1995-05-01,27.57,84.85
1995-05-02,27.62,86.84
1995-05-03,27.2,88.15
1995-05-04,26.97,86.75
1995-05-05,27.38,85.53
1995-05-06,27.62,85.94
1995-05-07,27.38,87.49
1995-05-08,27.66,86.58
1995-05-09,27.99,83.56
1995-05-10,26.02,90.62
1995-05-11,26.89,86.73
1995-05-12,27.25,87.79
1995-05-13,27.51,86.89
1995-05-14,27.08,85.8
1995-05-15,27.92,84.02
1995-05-16,28.13,82.85
1995-05-17,28.06,84.34
1995-05-18,28.07,83.33
1995-05-19,28.29,78.24
1995-05-20,27.63,83.75
1995-05-21,27.25,84.72
1995-05-22,27.54,85.94
1995-05-23,27.4,88.12
1995-05-24,27.09,85.84
1995-05-25,27.44,84.47
1995-05-26,27.65,85.48
1995-05-27,27.41,87.97
1995-05-28,27.33,88.23
1995-05-29,27.68,82.31
1995-05-30,27.53,82.24
1995-05-31,27.66,84.01
1995-06-01,27.7,84.84
1995-06-02,27.84,85.44
1995-06-03,28.1,84.03
1995-06-04,27.95,85.69
1995-06-05,27.61,85.3
1995-06-06,27.89,84.53
1995-06-07,27.97,85.05
1995-06-08,27.85,86.24
1995-06-09,27.74,86.37
1995-06-10,27.78,84.8
1995-06-11,27.76,85.08
1995-06-12,27.83,87.01
1995-06-13,28.07,84.39
1995-06-14,28.61,78.99
1995-06-15,27.43,84.91
1995-06-16,27.62,83.65
1995-06-17,27.94,86.58
1995-06-18,27.54,84.24
1995-06-19,27.43,85
1995-06-20,26.82,86.64
1995-06-21,27.32,80.22
1995-06-22,27.23,84.02
1995-06-23,27.38,83.57
1995-06-24,27.47,85.78
1995-06-25,26.86,85.17
1995-06-26,27.7,80.89
1995-06-27,27.62,84.16
1995-06-28,26.72,87.17
1995-06-29,27.11,86.32
1995-06-30,27.07,87.9
1995-07-01,26.48,88.71
1995-07-02,25.86,89.53
1995-07-03,26.52,88.73
1995-07-04,26.74,88.37
1995-07-05,26.51,81.65
1995-07-06,27.33,82.78
1995-07-07,27.34,84.08
1995-07-08,27.79,84.1
1995-07-09,27.24,86.76
1995-07-10,26.61,86.24
1995-07-11,26.9,84.85
1995-07-12,26.84,86.22
1995-07-13,27.41,85.72
1995-07-14,27.26,84.28
1995-07-15,27.29,82.58
1995-07-16,27.21,86.82
1995-07-17,26.88,88.87
1995-07-18,26.06,87.92
1995-07-19,26.1,85.09
1995-07-20,26.71,84.47
1995-07-21,27,84.95
1995-07-22,27.13,85.74
1995-07-23,26.84,87.36
1995-07-24,25.92,88.67
1995-07-25,26.78,82.95
1995-07-26,26.58,85.97
1995-07-27,25.97,89.3
1995-07-28,26.57,85.97
1995-07-29,26.7,83.77
1995-07-30,26.83,82.21
1995-07-31,27.17,83.58
1995-08-01,26.54,84.46
1995-08-02,26.02,85.71
1995-08-03,26.36,86.87
1995-08-04,26.82,86.84
1995-08-05,26.68,86.86
1995-08-06,26.35,87.52
1995-08-07,26.59,87.92
1995-08-08,26.42,84.87
1995-08-09,27.07,83.01
1995-08-10,26.76,86.42
1995-08-11,26.06,88.33
1995-08-12,26.17,87.42
1995-08-13,26.47,88.11
1995-08-14,26.42,87.94
1995-08-15,26.25,88.54
1995-08-16,25.95,89.34
1995-08-17,26.41,88.43
1995-08-18,26.69,87.27
1995-08-19,26.7,88.17
1995-08-20,26.52,88.35
1995-08-21,26.63,88.62
1995-08-22,26.93,88.41
1995-08-23,27.15,84.79
1995-08-24,27.33,85.57
1995-08-25,26.79,90.12
1995-08-26,26.56,88.25
1995-08-27,27.1,83.81
1995-08-28,27.27,82.25
1995-08-29,26.83,84.29
1995-08-30,27.23,86.45
1995-08-31,26.68,89.83
1995-09-01,26.46,88.61
1995-09-02,27.31,83.66
1995-09-03,27.18,84.25
1995-09-04,27.04,84.96
1995-09-05,26.84,87.81
1995-09-06,26.04,86.75
1995-09-07,26.91,85.89
1995-09-08,26.39,86.62
1995-09-09,26.29,88.23
1995-09-10,26.91,85.09
1995-09-11,27.06,84.56
1995-09-12,26.98,84.66
1995-09-13,27.11,84.87
1995-09-14,27,87.94
1995-09-15,26.82,84.68
1995-09-16,26.99,84.24
1995-09-17,27.17,82.2
1995-09-18,26.99,83.86
1995-09-19,27.03,84.65
1995-09-20,26.57,86.78
1995-09-21,27.1,85.2
1995-09-22,27.34,81.75
1995-09-23,27.47,82.59
1995-09-24,26.46,89.45
1995-09-25,26.94,84.55
1995-09-26,26.83,85.19
1995-09-27,27.54,80.08
1995-09-28,27.55,84.03
1995-09-29,26.49,87.12
1995-09-30,27.41,84.42
1995-10-01,27.44,83.08
1995-10-02,27,87.21
1995-10-03,26.8,88.19
1995-10-04,26.82,87.67
1995-10-05,26.77,87.71
1995-10-06,26.99,84.56
1995-10-07,27.47,81.44
1995-10-08,27.84,79.78
1995-10-09,27.63,81.71
1995-10-10,27.21,84.55
1995-10-11,26.64,86.54
1995-10-12,26.91,86.27
1995-10-13,26.93,85.8
1995-10-14,26.86,85.31
1995-10-15,27.36,82.4
1995-10-16,27.45,84.76
1995-10-17,27.12,84.56
1995-10-18,27.62,80.23
1995-10-19,27.9,80.26
1995-10-20,26.89,79.87
1995-10-21,27.31,84.53
1995-10-22,27.05,84.33
1995-10-23,27.06,87.53
1995-10-24,26.89,87.12
1995-10-25,27.1,85.81
1995-10-26,27.7,83.43
1995-10-27,27.65,83.49
1995-10-28,27.36,84.55
1995-10-29,26.56,88.7
1995-10-30,27.22,87.24
1995-10-31,27.36,86.04
1995-11-01,27.23,85.07
1995-11-02,27.06,84.83
1995-11-03,27.78,82.12
1995-11-04,27.25,85.2
1995-11-05,27.05,85.04
1995-11-06,26.94,83.32
1995-11-07,27.64,79.89
1995-11-08,26.95,85.75
1995-11-09,27.24,82.67
1995-11-10,27.14,85.05
1995-11-11,27.15,83.09
1995-11-12,26.86,84.89
1995-11-13,27.25,86.55
1995-11-14,26.81,87.89
1995-11-15,26.6,89.46
1995-11-16,26.26,90.64
1995-11-17,26.13,91.61
1995-11-18,26.25,90.39
1995-11-19,26.81,84.42
1995-11-20,27.1,84.38
1995-11-21,27.36,84.4
1995-11-22,26.72,85.92
1995-11-23,26.95,87.32
1995-11-24,25.59,92.25
1995-11-25,25.63,91.09
1995-11-26,25.42,90.66
1995-11-27,25.78,90.02
1995-11-28,26.86,86.49
1995-11-29,25.98,90.25
1995-11-30,26.34,89.36
1995-12-01,26.38,89.51
1995-12-02,25.95,89.96
1995-12-03,26.06,91.29
1995-12-04,25.35,93.6
1995-12-05,25.03,91.59
1995-12-06,25.24,89.4
1995-12-07,25.69,86.56
1995-12-08,25.38,89.17
1995-12-09,24.99,90.69
1995-12-10,25.56,88.36
1995-12-11,25.7,87.16
1995-12-12,26.09,87.61
1995-12-13,26.34,87.47
1995-12-14,26.26,88.43
1995-12-15,26.24,85.75
1995-12-16,26.42,86.61
1995-12-17,26.17,88.56
1995-12-18,26.53,86.94
1995-12-19,26.07,89.53
1995-12-20,26.01,87.77
1995-12-21,25.86,89.11
1995-12-22,25.8,90.24
1995-12-23,25.61,89.43
1995-12-24,25.25,92.27
1995-12-25,25.28,92.03
1995-12-26,25.59,89.35
1995-12-27,25.56,90.71
1995-12-28,25.53,92.84
1995-12-29,25.21,90.46
1995-12-30,24.71,87.15
1995-12-31,24.26,84.98
1996-01-01,23.95,84.16
1996-01-02,24.2,83.91
1996-01-03,24.01,83.04
1996-01-04,24.3,83.79
1996-01-05,24.78,87.06
1996-01-06,25.09,87.76
1996-01-07,25.28,87.85
1996-01-08,25.26,89.21
1996-01-09,25.14,89.77
1996-01-10,25.39,89.21
1996-01-11,25.32,89.5
1996-01-12,25.31,87.45
1996-01-13,25.09,87.78
1996-01-14,25.07,86.8
1996-01-15,24.67,85.19
1996-01-16,24.49,84.83
1996-01-17,24.48,84.52
1996-01-18,25.01,84.21
1996-01-19,25.49,86.08
1996-01-20,25.26,88.98
1996-01-21,25.51,87.72
1996-01-22,25.04,88.84
1996-01-23,25.65,88.37
1996-01-24,25.72,89.17
1996-01-25,25.5,90.12
1996-01-26,25.89,87.38
1996-01-27,25.67,87.79
1996-01-28,25.2,90.75
1996-01-29,25.17,90.94
1996-01-30,25.2,89.92
1996-01-31,25.42,89.64
1996-02-01,24.76,92.03
1996-02-02,25.52,89.77
1996-02-03,25.42,89.18
1996-02-04,25.57,88.31
1996-02-05,25.55,88.24
1996-02-06,25.43,87.96
1996-02-07,25.28,88.59
1996-02-08,25.21,87.11
1996-02-09,25.4,86.96
1996-02-10,24.75,86.93
1996-02-11,25,88.04
1996-02-12,25.3,88.78
1996-02-13,25.99,87.67
1996-02-14,25.8,88.28
1996-02-15,26.02,88.99
1996-02-16,26.26,87.71
1996-02-17,26.31,88.04
1996-02-18,26.4,87.11
1996-02-19,25.72,88.65
1996-02-20,25.58,87.7
1996-02-21,25.2,87.45
1996-02-22,25.31,87.49
1996-02-23,25.34,87.06
1996-02-24,25.01,86.69
1996-02-25,25.26,85.08
1996-02-26,25.25,84.83
1996-02-27,25.05,82.47
1996-02-28,24.87,82.59
1996-02-29,24.89,83.14
1996-03-01,25.18,82.94
1996-03-02,25.29,84.43
1996-03-03,24.95,83.39
1996-03-04,24.69,81.35
1996-03-05,24.93,82.12
1996-03-06,25.44,81.53
1996-03-07,25.6,84.96
1996-03-08,25.79,86
1996-03-09,25.93,84.88
1996-03-10,25.86,85.84
1996-03-11,26.18,85.49
1996-03-12,25.68,83.83
1996-03-13,25.84,83.27
1996-03-14,26.55,83.56
1996-03-15,26.71,85.62
1996-03-16,27.09,85.24
1996-03-17,27.29,83.96
1996-03-18,27.6,82.89
1996-03-19,26.98,85.46
1996-03-20,27.71,81.68
1996-03-21,26.78,86.54
1996-03-22,26.99,84.67
1996-03-23,26.79,87.11
1996-03-24,27,86.35
1996-03-25,27.36,85.35
1996-03-26,27.3,85.38
1996-03-27,26.92,86.4
1996-03-28,26.66,88.14
1996-03-29,26.93,88.09
1996-03-30,27.28,86.87
1996-03-31,27.67,85.43
1996-04-01,26.57,89.17
1996-04-02,28.42,76
1996-04-03,27.39,85.16
1996-04-04,26.6,87.65
1996-04-05,26.87,84.75
1996-04-06,27.1,82.19
1996-04-07,27.39,79.7
1996-04-08,28.32,73.91
1996-04-09,28.05,77.45
1996-04-10,28.06,80.58
1996-04-11,27.58,82.44
1996-04-12,27.34,83.12
1996-04-13,27.44,80.79
1996-04-14,27.9,80.15
1996-04-15,27.4,83.89
1996-04-16,28.38,77.91
1996-04-17,27.69,83.65
1996-04-18,28.26,79.98
1996-04-19,27.74,82.81
1996-04-20,27.48,84.57
1996-04-21,27.07,85.82
1996-04-22,27.46,83.43
1996-04-23,26.85,88.08
1996-04-24,26.93,86.79
1996-04-25,27.51,85.25
1996-04-26,27.29,87.07
1996-04-27,27.35,86.21
1996-04-28,28.05,82.4
1996-04-29,27.42,87.42
1996-04-30,27.19,87.47
1996-05-01,26.81,88.15
1996-05-02,26.77,88.91
1996-05-03,27.77,86.51
1996-05-04,27.32,85.58
1996-05-05,27.6,86.38
1996-05-06,27.47,86.45
1996-05-07,27.62,85.88
1996-05-08,27.46,86.95
1996-05-09,27.46,85.43
1996-05-10,27.36,85.04
1996-05-11,27.33,83.05
1996-05-12,27.35,84.2
1996-05-13,27.04,84.14
1996-05-14,27.71,80.44
1996-05-15,27.43,84.61
1996-05-16,27.3,83.56
1996-05-17,28.02,78.5
1996-05-18,28.24,79.45
1996-05-19,28.28,81.89
1996-05-20,28.22,83.57
1996-05-21,27.67,86.65
1996-05-22,27.13,88.95
1996-05-23,27.23,85.56
1996-05-24,27.08,85.72
1996-05-25,27.88,80.59
1996-05-26,27.9,81.45
1996-05-27,27.78,84
1996-05-28,27.6,84.38
1996-05-29,27.26,85.62
1996-05-30,27.28,86.2
1996-05-31,27.69,84.52
1996-06-01,27.6,84.09
1996-06-02,27.54,85.6
1996-06-03,27.27,86.23
1996-06-04,27.72,82.57
1996-06-05,27.36,85.08
1996-06-06,27.66,85.66
1996-06-07,27.31,85.86
1996-06-08,26.48,87.88
1996-06-09,26.95,86.68
1996-06-10,27.13,86.52
1996-06-11,27.19,84.62
1996-06-12,27.48,85.48
1996-06-13,27.39,87.56
1996-06-14,25.6,85.53
1996-06-15,26.79,84.79
1996-06-16,27.24,89.25
1996-06-17,26.67,90.14
1996-06-18,26.65,86.6
1996-06-19,27.47,86.16
1996-06-20,27.48,87.93
1996-06-21,27.34,84.87
1996-06-22,27.67,84.18
1996-06-23,27.36,86.09
1996-06-24,27,86.92
1996-06-25,27.2,85.06
1996-06-26,27.29,84.7
1996-06-27,27.26,83.47
1996-06-28,27.58,80.35
1996-06-29,27.29,84.15
1996-06-30,26.98,85.44
1996-07-01,26.71,84.96
1996-07-02,27.16,85.82
1996-07-03,26.93,87.55
1996-07-04,26.88,84.45
1996-07-05,26.64,86.57
1996-07-06,26.41,89.07
1996-07-07,26.22,87.73
1996-07-08,26.55,88.33
1996-07-09,26.4,90.36
1996-07-10,26.62,90.06
1996-07-11,26.27,90.41
1996-07-12,26.52,89.73
1996-07-13,26.65,83.41
1996-07-14,26.92,83.57
1996-07-15,26.86,85.39
1996-07-16,26.77,83.75
1996-07-17,27.28,85.05
1996-07-18,27.56,85.79
1996-07-19,27.58,83.88
1996-07-20,27.52,84.21
1996-07-21,27.46,83.43
1996-07-22,27.55,82.62
1996-07-23,27.22,82.16
1996-07-24,27.51,81.4
1996-07-25,27.47,83.56
1996-07-26,27.18,84.2
1996-07-27,26.67,86.66
1996-07-28,27.01,84.44
1996-07-29,27.16,86.1
1996-07-30,27.1,85.08
1996-07-31,27.25,83.76
1996-08-01,26.76,85.37
1996-08-02,27.64,82.47
1996-08-03,26.43,83.8
1996-08-04,27.24,83.6
1996-08-05,27.31,84.29
1996-08-06,26.77,86.26
1996-08-07,26.89,86.69
1996-08-08,26.28,88.79
1996-08-09,26.47,85.53
1996-08-10,26,89.71
1996-08-11,26.02,89.93
1996-08-12,26.04,89.72
1996-08-13,26.32,89.72
1996-08-14,26.41,88.42
1996-08-15,26.58,87.03
1996-08-16,26.1,86.5
1996-08-17,26.26,84.15
1996-08-18,26.3,83.71
1996-08-19,25.58,83.9
1996-08-20,25.96,87.24
1996-08-21,25.67,88.41
1996-08-22,26.52,84.1
1996-08-23,26.68,86.22
1996-08-24,26.33,87.46
1996-08-25,26.65,84.74
1996-08-26,25.95,88.17
1996-08-27,26.13,87.14
1996-08-28,25.86,87.07
1996-08-29,26.02,87.05
1996-08-30,26.14,88.29
1996-08-31,26.07,85.17
1996-09-01,26.15,87.55
1996-09-02,25.33,90.38
1996-09-03,25.59,90.92
1996-09-04,26.41,84.27
1996-09-05,26.13,87.17
1996-09-06,26.19,85.45
1996-09-07,26.24,86.9
1996-09-08,26.26,87.1
1996-09-09,26.49,86.54
1996-09-10,26.54,87.06
1996-09-11,26.16,87.65
1996-09-12,26.64,87.24
1996-09-13,26.93,88.48
1996-09-14,27.36,87.78
1996-09-15,27.49,87.47
1996-09-16,26.82,89.54
1996-09-17,26.22,91.1
1996-09-18,26.18,88.79
1996-09-19,26.6,84.53
1996-09-20,26.75,86.84
1996-09-21,27.2,85.52
1996-09-22,26.84,86.61
1996-09-23,27.18,85.3
1996-09-24,27.23,84.15
1996-09-25,26.94,82.12
1996-09-26,27.35,81.58
1996-09-27,27.08,84.7
1996-09-28,26.61,83.6
1996-09-29,26.92,84.73
1996-09-30,27.03,85.32
1996-10-01,27.15,83.44
1996-10-02,26.15,89.75
1996-10-03,26.47,83.59
1996-10-04,27.24,82.52
1996-10-05,27.87,79.75
1996-10-06,26.97,84.37
1996-10-07,26.25,86.53
1996-10-08,26.47,82.65
1996-10-09,26.78,85.46
1996-10-10,27.2,81.66
1996-10-11,26.85,84.42
1996-10-12,26.57,88.06
1996-10-13,26.95,86.58
1996-10-14,26.98,85.71
1996-10-15,26.75,85.77
1996-10-16,26.5,88.38
1996-10-17,26.04,87.89
1996-10-18,26.56,87.93
1996-10-19,26.96,85.65
1996-10-20,26.55,87.91
1996-10-21,25.81,87.41
1996-10-22,26.62,86.33
1996-10-23,26.89,86.51
1996-10-24,27.08,86.46
1996-10-25,26.87,85.98
1996-10-26,26.21,89.73
1996-10-27,25.41,90.82
1996-10-28,26.51,88.05
1996-10-29,26.5,88.02
1996-10-30,26.95,82.79
1996-10-31,26.44,82.5
1996-11-01,26.73,82.45
1996-11-02,27.1,79.46
1996-11-03,26.93,82.35
1996-11-04,26.93,83.56
1996-11-05,27.16,83.74
1996-11-06,26.75,86.84
1996-11-07,25.01,86.88
1996-11-08,26.7,85.2
1996-11-09,26.17,89.6
1996-11-10,26.21,86.7
1996-11-11,26.69,86.91
1996-11-12,26.12,89.47
1996-11-13,26.03,86.98
1996-11-14,27,81.68
1996-11-15,26.55,85.25
1996-11-16,26.95,83.97
1996-11-17,26.83,82.24
1996-11-18,26.44,87.13
1996-11-19,26.04,88.2
1996-11-20,26.23,88.14
1996-11-21,25.86,88.12
1996-11-22,26.92,84.42
1996-11-23,26.74,85.65
1996-11-24,27.36,82.19
1996-11-25,26.78,85.54
1996-11-26,26.52,88.38
1996-11-27,26.8,86.13
1996-11-28,26.45,86.99
1996-11-29,27.39,81.78
1996-11-30,26.68,88.04
1996-12-01,26.9,82.74
1996-12-02,26.78,86.57
1996-12-03,26.67,87.58
1996-12-04,26.8,86.42
1996-12-05,26.41,86.75
1996-12-06,26.24,86.66
1996-12-07,25.68,90.38
1996-12-08,26.22,86.89
1996-12-09,25.4,90.54
1996-12-10,25.18,90.7
1996-12-11,25.59,90.03
1996-12-12,25.27,91.98
1996-12-13,25.37,91.79
1996-12-14,25.19,92.01
1996-12-15,25.38,89.46
1996-12-16,24.88,88.69
1996-12-17,25.49,89.07
1996-12-18,25.35,88.83
1996-12-19,25.59,89.1
1996-12-20,26.4,87.24
1996-12-21,25.9,89.17
1996-12-22,25.95,88.49
1996-12-23,25.42,89.61
1996-12-24,25.28,90.27
1996-12-25,25.61,86.78
1996-12-26,25.17,88.04
1996-12-27,24.58,89.25
1996-12-28,24.91,85.55
1996-12-29,24.73,84.99
1996-12-30,24.56,84.48
1996-12-31,24.88,85.26
1997-01-01,24.53,83.6
1997-01-02,24.38,82.75
1997-01-03,24.65,83.65
1997-01-04,24.98,84.39
1997-01-05,25.13,85.02
1997-01-06,24.92,86.06
1997-01-07,25.16,85.35
1997-01-08,25.38,86.19
1997-01-09,25.17,85.29
1997-01-10,24.87,84.76
1997-01-11,25.35,85.11
1997-01-12,25.06,86.46
1997-01-13,25.2,86.11
1997-01-14,24.91,86.21
1997-01-15,25.18,86.33
1997-01-16,25.11,87.92
1997-01-17,25.68,87.46
1997-01-18,25.6,86.32
1997-01-19,25.6,85.4
1997-01-20,25.61,83.2
1997-01-21,25.95,84.72
1997-01-22,25.97,84.15
1997-01-23,26.3,81.81
